order_id,order_date,category,brand,city,customer_rating,price,quantity,review,is_active,customer_id
E-0004792,2024-07-22,Books,Brand Gamma,Karachi,3,167.41,3,print quality good,True,C-960
E-0004793,2024-07-17,Books,Brand Beta,Islamabad,4,80.07,2,informative,True,C-187
E-0004794,2024-10-08,Books,Brand Alpha,Karachi,3,278.24,1,fast delivery,True,C-13
E-0004795,2023-10-22,Clothing,Brand Beta,London,4,30.06,2,comfortable and stylish,True,C-117
E-0004796,2024-04-19,Beauty,Brand Gamma,Karachi,2,166.01,2,caused irritation,True,C-1233
E-0004797,2024-09-01,Clothing,Brand Gamma,Lahore,4,302.1,1,comfortable and stylish,True,C-1387
E-0004798,2024-01-31,Electronics,Brand Delta,Dubai,1,217.74,3,poor build,True,C-917
E-0004799,2024-12-28,Electronics,Brand Alpha,Lahore,3,66.94,1,average at best,True,C-1479
E-0004800,2024-08-04,Sports,Brand Beta,New York,3,,1,great for training,True,C-1077
E-0004801,2024-01-09,Electronics,Brand Beta,Islamabad,3,45.36,2,love it,True,C-767
E-0004802,2024-07-30,Clothing,Brand Beta,Karachi,5,329.88,2,nice fabric,True,C-720
E-0004803,2025-01-07,Beauty,Brand Beta,Dubai,3,362.59,2,skin felt great,True,C-512
E-0004804,2024-02-08,Sports,Brand Delta,Lahore,5,,1,poor durability,True,C-1216
E-0004805,2024-11-08,Sports,Brand Gamma,Islamabad,1,119.01,5,good grip,True,C-239
E-0004806,2023-12-28,Clothing,Brand Beta,New York,4,82.42,4,nice fabric,True,C-562
E-0004807,2023-08-21,Home,Brand Delta,New York,3,243.15,2,looks premium,True,C-273
E-0004808,2024-04-19,Home,Brand Delta,Islamabad,2,380.37,2,would buy again,True,C-1263
E-0004809,2023-09-26,Beauty,Brand Alpha,Islamabad,3,16.81,1,recommend,True,C-438
E-0004810,2023-07-26,Clothing,Brand Delta,Dubai,5,391.22,3,great value,True,C-802
E-0004811,2023-11-07,Electronics,Brand Gamma,Lahore,1,353.23,2,love it,True,C-943
E-0004812,2024-01-07,Clothing,Brand Beta,Lahore,3,,2,fits perfectly,True,C-1175
E-0004813,2023-08-21,Sports,Brand Beta,Karachi,4,93.44,3,good grip,True,C-702
E-0004814,2023-12-30,Home,Brand Alpha,Karachi,4,161.88,4,looks premium,False,C-888
E-0004815,2024-07-24,Electronics,Brand Gamma,London,4,197.14,1,battery dies fast,True,C-698
E-0004816,2024-12-09,Books,Brand Gamma,Karachi,4,308.83,1,well written,True,C-918
E-0004817,2024-01-11,Electronics,Brand Beta,London,4,337.65,2,poor build,False,C-554
E-0004818,2023-10-29,Sports,Brand Beta,Karachi,3,97.03,2,good grip,False,C-343
E-0004819,2024-03-15,Sports,Brand Alpha,Dubai,4,314.27,1,broke after week,True,C-761
E-0004820,2024-04-25,Sports,Brand Beta,Islamabad,4,61.51,1,broke after week,True,C-562
E-0004821,2023-08-31,Home,Brand Gamma,Islamabad,3,186.03,2,assembly was hard,True,C-1215
E-0004822,2024-12-20,Clothing,Brand Gamma,London,3,192.87,2,too small,True,C-568
E-0004823,2024-09-19,Electronics,Brand Beta,Dubai,2,245.92,1,poor build,True,C-536
E-0004824,2024-06-29,Beauty,Brand Delta,Lahore,2,92.12,1,skin felt great,True,C-359
E-0004825,2024-08-10,Home,Brand Alpha,Islamabad,4,298.66,4,looks premium,True,C-149
E-0004826,2023-12-27,Beauty,Brand Beta,Lahore,4,145.65,1,skin felt great,True,C-1168
E-0004827,2023-12-05,Sports,Brand Delta,Lahore,5,146.46,1,good grip,True,C-888
E-0004828,2023-08-09,Beauty,Brand Alpha,Lahore,3,199.45,1,skin felt great,True,C-619
E-0004829,2024-07-27,Clothing,Brand Beta,Lahore,4,372.78,2,nice fabric,True,C-656
E-0004830,2023-12-08,Home,Brand Alpha,Islamabad,3,298.83,2,assembly was hard,False,C-4
E-0004831,2023-08-21,Electronics,Brand Alpha,Dubai,4,95.98,3,disappointed with durability,True,C-1104
E-0004832,2024-08-14,Beauty,Brand Gamma,London,2,333.96,2,nice scent,True,C-242
E-0004833,2024-01-21,Sports,Brand Gamma,Islamabad,5,,4,good grip,True,C-1227
E-0004834,2023-10-31,Home,Brand Beta,Lahore,4,185.79,2,would buy again,True,C-922
E-0004835,2024-09-27,Sports,Brand Gamma,Islamabad,4,260.05,2,great for training,False,C-591
E-0004836,2023-08-17,Sports,Brand Beta,Dubai,2,17.03,3,great for training,True,C-41
E-0004837,2024-02-25,Beauty,Brand Beta,London,4,125.72,3,nice scent,True,C-574
E-0004838,2023-09-06,Beauty,Brand Alpha,London,3,344.55,1,too expensive,True,C-1191
E-0004839,2024-08-02,Clothing,Brand Beta,New York,5,227.46,3,comfortable and stylish,True,C-902
E-0004840,2024-02-18,Beauty,Brand Beta,Islamabad,4,398.31,2,too expensive,True,C-1067
E-0004841,2024-05-18,Sports,Brand Gamma,Lahore,4,65.09,1,great for training,True,C-754
E-0004842,2024-05-04,Clothing,Brand Beta,New York,5,218.98,1,too small,True,C-1385
E-0004843,2023-09-21,Beauty,Brand Beta,Karachi,4,273.59,2,skin felt great,False,C-599
E-0004844,2023-07-16,Home,Brand Alpha,Dubai,5,129.53,2,looks premium,False,C-1390
E-0004845,2023-10-26,Books,Brand Beta,Karachi,3,327.09,1,print quality good,True,C-609
E-0004846,2023-07-04,Books,Brand Gamma,London,2,217.64,2,fast delivery,False,C-586
E-0004847,2023-10-03,Books,Brand Alpha,Lahore,4,167.48,2,print quality good,True,C-1450
E-0004848,2024-07-05,Sports,Brand Alpha,New York,4,77.17,4,good grip,True,C-220
E-0004849,2023-09-24,Clothing,Brand Delta,Islamabad,2,110.04,3,fits perfectly,True,C-694
E-0004850,2023-09-17,Electronics,Brand Gamma,Dubai,1,241.26,2,excellent quality,True,C-375
E-0004851,2025-01-03,Books,Brand Gamma,New York,2,88.57,2,print quality good,True,C-209
E-0004852,2024-09-24,Beauty,Brand Gamma,Karachi,3,126.81,1,caused irritation,True,C-540
E-0004853,2023-10-04,Sports,Brand Beta,Lahore,2,83.77,1,great for training,True,C-1443
E-0004854,2024-08-19,Books,Brand Alpha,Karachi,2,113.86,3,print quality good,True,C-394
E-0004855,2024-08-17,Books,Brand Alpha,New York,4,168.71,2,informative,True,C-1170
E-0004856,2024-12-16,Clothing,Brand Beta,New York,3,219.62,2,great value,False,C-823
E-0004857,2024-09-24,Sports,Brand Alpha,Islamabad,4,71.77,4,broke after week,True,C-645
E-0004858,2024-12-19,Clothing,Brand Delta,Lahore,3,83.77,3,nice fabric,True,C-442
E-0004859,2024-11-15,Sports,Brand Gamma,Lahore,2,212.82,4,,False,C-755
E-0004860,2024-07-24,Books,Brand Alpha,Islamabad,3,,1,fast delivery,True,C-1112
E-0004861,2024-10-08,Electronics,Brand Gamma,Dubai,3,324.02,3,highly recommend,True,C-7
E-0004862,2024-11-23,Electronics,Brand Beta,New York,3,112.46,2,highly recommend,True,C-20
E-0004863,2023-07-31,Beauty,Brand Beta,Karachi,5,299.34,1,nice scent,True,C-1257
E-0004864,2023-12-27,Electronics,Brand Beta,New York,5,109.37,3,excellent quality,True,C-1130
E-0004865,2023-06-14,Electronics,Brand Gamma,Lahore,3,381.96,2,poor build,False,C-61
E-0004866,2024-07-07,Clothing,Brand Alpha,Dubai,5,369.65,2,too small,True,C-375
E-0004867,2025-01-09,Clothing,Brand Gamma,Dubai,3,109.53,1,color faded after wash,True,C-1142
E-0004868,2025-01-14,Home,Brand Gamma,New York,4,366.12,1,looks premium,False,C-859
E-0004869,2024-01-02,Books,Brand Beta,London,4,307.77,3,boring content,False,C-53
E-0004870,2024-05-01,Sports,Brand Gamma,London,4,389.35,1,good grip,False,C-394
E-0004871,2024-10-05,Electronics,Brand Delta,London,1,23.33,1,works great,True,C-962
E-0004872,2024-07-04,Sports,Brand Gamma,Dubai,3,50.9,2,broke after week,True,C-668
E-0004873,2023-12-11,Home,Brand Beta,Dubai,5,324.9,1,assembly was hard,True,C-1268
E-0004874,2023-10-18,Sports,Brand Beta,Karachi,2,92.96,2,poor durability,False,C-31
E-0004875,2024-08-17,Home,Brand Beta,Lahore,1,314.25,4,cheap materials,True,C-1106
E-0004876,2023-07-11,Beauty,Brand Gamma,Islamabad,4,335.0,2,caused irritation,True,C-968
E-0004877,2023-07-17,Books,Brand Beta,Lahore,1,259.03,1,informative,True,C-443
E-0004878,2024-04-24,Electronics,Brand Delta,Karachi,3,145.56,4,works great,False,C-1007
E-0004879,2024-06-26,Electronics,Brand Gamma,New York,2,94.85,1,disappointed with durability,True,C-937
E-0004880,2024-05-01,Beauty,Brand Gamma,London,3,385.16,1,recommend,True,C-335
E-0004881,2024-04-13,Electronics,Brand Alpha,Karachi,2,201.31,2,highly recommend,False,C-86
E-0004882,2023-12-08,Home,Brand Alpha,London,1,247.52,2,assembly was hard,False,C-964
E-0004883,2023-08-12,Books,Brand Alpha,London,4,280.23,1,well written,True,C-754
E-0004884,2023-08-24,Clothing,Brand Delta,Lahore,4,,2,nice fabric,True,C-170
E-0004885,2024-02-16,Home,Brand Delta,Karachi,3,212.99,3,would buy again,True,C-1114
E-0004886,2023-10-28,Sports,Brand Gamma,Islamabad,4,211.58,3,broke after week,True,C-455
E-0004887,2023-12-16,Beauty,Brand Delta,Dubai,3,299.34,2,skin felt great,True,C-848
E-0004888,2024-01-31,Electronics,Brand Alpha,London,4,163.34,1,,False,C-173
E-0004889,2023-08-07,Electronics,Brand Gamma,Islamabad,4,248.91,2,poor build,True,C-345
E-0004890,2024-07-03,Clothing,Brand Delta,Lahore,4,343.72,2,color faded after wash,True,C-1399
E-0004891,2023-07-09,Clothing,Brand Gamma,Islamabad,2,362.1,3,too small,True,C-464
E-0004892,2023-07-19,Sports,Brand Gamma,Karachi,3,47.21,1,poor durability,False,C-652
E-0004893,2024-03-05,Electronics,Brand Delta,Lahore,3,142.21,1,average at best,True,C-924
E-0004894,2024-04-21,Books,Brand Gamma,London,4,185.36,3,well written,True,C-1115
E-0004895,2023-11-13,Home,Brand Gamma,Dubai,2,151.93,1,looks premium,True,C-391
E-0004896,2023-08-26,Electronics,Brand Gamma,London,3,177.46,3,poor build,True,C-688
E-0004897,2023-12-12,Beauty,Brand Beta,Karachi,5,245.74,1,skin felt great,True,C-682
E-0004898,2024-03-03,Books,Brand Alpha,Karachi,4,88.36,2,fast delivery,True,C-9
E-0004899,2024-03-11,Electronics,Brand Gamma,Dubai,5,233.55,1,love it,True,C-795
E-0004900,2023-07-09,Beauty,Brand Beta,Karachi,3,135.32,1,caused irritation,False,C-1433
E-0004901,2024-10-22,Home,Brand Delta,Lahore,5,236.96,2,cheap materials,True,C-197
E-0004902,2024-10-18,Home,Brand Delta,Lahore,5,179.7,1,would buy again,True,C-1063
E-0004903,2023-07-21,Beauty,Brand Delta,Lahore,5,40.34,1,caused irritation,True,C-435
E-0004904,2024-05-27,Clothing,Brand Delta,London,3,160.36,3,nice fabric,False,C-1229
E-0004905,2024-09-02,Sports,Brand Delta,New York,3,181.14,2,broke after week,False,C-548
E-0004906,2025-01-18,Electronics,Brand Delta,Islamabad,4,365.91,3,love it,True,C-671
E-0004907,2024-06-15,Electronics,Brand Delta,London,4,288.09,2,love it,True,C-1093
E-0004908,2023-11-07,Sports,Brand Beta,London,5,355.38,2,broke after week,True,C-1244
E-0004909,2023-10-30,Electronics,Brand Beta,New York,3,162.01,3,battery dies fast,True,C-774
E-0004910,2024-12-03,Electronics,Brand Delta,New York,3,220.91,2,excellent quality,True,C-299
E-0004911,2024-02-14,Books,Brand Beta,London,3,375.72,4,fast delivery,True,C-1158
E-0004912,2023-08-22,Sports,Brand Beta,Karachi,4,303.64,1,poor durability,True,C-852
E-0004913,2024-02-15,Electronics,Brand Beta,London,5,283.85,4,average at best,False,C-694
E-0004914,2023-08-05,Sports,Brand Gamma,Islamabad,3,26.16,1,great for training,True,C-1332
E-0004915,2024-12-16,Electronics,Brand Gamma,New York,3,312.04,1,highly recommend,True,C-653
E-0004916,2023-10-10,Books,Brand Delta,Lahore,3,280.74,2,print quality good,True,C-1496
E-0004917,2023-12-22,Clothing,Brand Alpha,Lahore,4,212.57,3,seams came apart,True,C-737
E-0004918,2023-12-10,Sports,Brand Gamma,Islamabad,2,354.16,1,great for training,True,C-1394
E-0004919,2023-07-05,Beauty,Brand Beta,Karachi,4,184.69,1,skin felt great,True,C-875
E-0004920,2024-06-01,Home,Brand Beta,London,2,122.23,1,would buy again,True,C-1383
E-0004921,2024-05-17,Sports,Brand Beta,London,5,310.96,2,great for training,True,C-391
E-0004922,2024-11-07,Beauty,Brand Gamma,Islamabad,4,86.85,2,skin felt great,True,C-788
E-0004923,2023-07-21,Books,Brand Delta,London,4,281.42,2,print quality good,True,C-145
E-0004924,2024-10-16,Beauty,Brand Gamma,Islamabad,2,354.87,1,skin felt great,True,C-1467
E-0004925,2024-07-30,Home,Brand Gamma,Karachi,3,168.18,3,very useful,True,C-865
E-0004926,2024-02-11,Clothing,Brand Gamma,Dubai,3,223.75,1,seams came apart,True,C-721
E-0004927,2023-12-20,Home,Brand Delta,New York,1,64.77,1,assembly was hard,False,C-760
E-0004928,2024-03-17,Sports,Brand Beta,New York,2,322.82,2,broke after week,True,C-477
E-0004929,2023-10-26,Books,Brand Gamma,Islamabad,5,14.41,2,fast delivery,False,C-1059
E-0004930,2024-01-27,Sports,Brand Delta,Lahore,4,,2,broke after week,True,C-205
E-0004931,2024-06-13,Home,Brand Alpha,Lahore,3,313.97,2,cheap materials,True,C-147
E-0004932,2024-04-25,Home,Brand Alpha,Karachi,3,21.63,2,looks premium,True,C-1134
E-0004933,2023-10-16,Books,Brand Beta,Islamabad,4,344.61,2,fast delivery,True,C-82
E-0004934,2024-03-13,Home,Brand Gamma,Karachi,4,177.33,1,very useful,False,C-349
E-0004935,2023-08-29,Clothing,Brand Delta,Lahore,3,96.62,2,fits perfectly,True,C-675
E-0004936,2024-05-21,Beauty,Brand Delta,Islamabad,4,207.13,2,recommend,False,C-578
E-0004937,2023-08-25,Electronics,Brand Beta,Karachi,3,262.09,2,average at best,False,C-569
E-0004938,2023-12-16,Clothing,Brand Gamma,Karachi,5,365.3,3,comfortable and stylish,True,C-610
E-0004939,2023-09-03,Electronics,Brand Delta,Dubai,1,300.38,2,disappointed with durability,True,C-131
E-0004940,2024-06-10,Clothing,Brand Delta,Islamabad,4,111.26,1,seams came apart,True,C-762
E-0004941,2023-10-02,Clothing,Brand Beta,Lahore,3,51.32,2,too small,True,C-1091
E-0004942,2024-02-14,Electronics,Brand Beta,Islamabad,3,219.83,2,works great,True,C-854
E-0004943,2023-12-18,Books,Brand Gamma,New York,4,307.89,4,well written,True,C-1023
E-0004944,2024-10-30,Sports,Brand Alpha,Karachi,4,176.5,1,good grip,True,C-1078
E-0004945,2024-02-04,Sports,Brand Alpha,Karachi,4,336.6,2,poor durability,True,C-1125
E-0004946,2024-01-01,Beauty,Brand Alpha,Karachi,4,305.91,2,too expensive,True,C-1155
E-0004947,2024-07-04,Books,Brand Delta,Karachi,4,377.25,1,boring content,True,C-821
E-0004948,2023-07-15,Electronics,Brand Gamma,New York,2,256.38,1,works great,True,C-24
E-0004949,2024-10-06,Beauty,Brand Gamma,Islamabad,2,173.47,2,nice scent,True,C-1122
E-0004950,2023-12-16,Beauty,Brand Delta,Islamabad,4,209.47,2,recommend,True,C-986
E-0004951,2024-12-13,Home,Brand Alpha,Dubai,4,248.36,1,assembly was hard,True,C-1352
E-0004952,2023-08-12,Beauty,Brand Gamma,Karachi,2,396.29,1,too expensive,False,C-1071
E-0004953,2023-08-11,Beauty,Brand Alpha,Karachi,2,100.11,1,nice scent,True,C-1335
E-0004954,2024-07-25,Sports,Brand Beta,London,4,228.37,1,poor durability,False,C-1050
E-0004955,2024-02-04,Electronics,Brand Alpha,Lahore,4,51.99,4,highly recommend,False,C-1242
E-0004956,2023-11-14,Electronics,Brand Delta,New York,3,202.96,1,average at best,True,C-720
E-0004957,2024-11-30,Clothing,Brand Beta,Lahore,2,319.84,1,seams came apart,True,C-196
E-0004958,2024-12-17,Clothing,Brand Gamma,New York,2,236.8,1,great value,False,C-380
E-0004959,2023-12-29,Books,Brand Gamma,London,2,305.07,1,print quality good,True,C-1425
E-0004960,2023-08-29,Books,Brand Delta,Islamabad,4,107.91,3,informative,True,C-437
E-0004961,2024-06-19,Clothing,Brand Alpha,Lahore,4,303.27,1,fits perfectly,False,C-272
E-0004962,2023-09-15,Beauty,Brand Delta,Lahore,1,373.6,3,skin felt great,True,C-183
E-0004963,2024-11-07,Books,Brand Beta,Lahore,3,126.98,2,boring content,True,C-141
E-0004964,2023-07-08,Sports,Brand Gamma,Islamabad,1,220.82,2,good grip,True,C-583
E-0004965,2024-10-10,Books,Brand Delta,Lahore,5,148.57,1,print quality good,True,C-68
E-0004966,2023-06-26,Electronics,Brand Delta,London,3,38.09,2,battery dies fast,True,C-84
E-0004967,2024-04-11,Electronics,Brand Alpha,Islamabad,1,73.52,1,excellent quality,True,C-1118
E-0004968,2024-08-01,Books,Brand Beta,London,5,11.24,1,informative,True,C-852
E-0004969,2024-07-05,Beauty,Brand Gamma,New York,3,65.76,1,caused irritation,True,C-178
E-0004970,2023-06-13,Books,Brand Gamma,Islamabad,4,288.07,3,well written,True,C-1174
E-0004971,2023-07-20,Beauty,Brand Delta,Karachi,2,187.56,2,too expensive,False,C-235
E-0004972,2024-08-23,Sports,Brand Beta,Karachi,2,305.85,3,good grip,True,C-495
E-0004973,2024-06-20,Home,Brand Gamma,London,3,23.31,2,very useful,False,C-1030
E-0004974,2024-01-07,Beauty,Brand Gamma,London,4,73.3,2,skin felt great,False,C-926
E-0004975,2023-10-30,Sports,Brand Delta,London,3,203.33,2,great for training,True,C-595
E-0004976,2024-12-18,Sports,Brand Delta,Dubai,4,232.03,1,poor durability,True,C-1278
E-0004977,2023-11-18,Sports,Brand Beta,London,3,46.43,4,good grip,False,C-46
E-0004978,2023-11-19,Beauty,Brand Gamma,Karachi,3,258.13,1,caused irritation,True,C-882
E-0004979,2025-01-11,Sports,Brand Gamma,Islamabad,3,296.7,1,poor durability,True,C-626
E-0004980,2024-11-16,Home,Brand Gamma,Dubai,2,23.42,2,looks premium,True,C-1392
E-0004981,2023-11-22,Home,Brand Alpha,London,4,207.91,2,looks premium,True,C-1274
E-0004982,2024-10-05,Home,Brand Gamma,Lahore,3,31.53,2,looks premium,True,C-248
E-0004983,2024-08-15,Electronics,Brand Alpha,London,3,358.08,3,love it,True,C-1124
E-0004984,2024-07-26,Clothing,Brand Beta,New York,2,398.18,6,color faded after wash,False,C-543
E-0004985,2023-06-19,Beauty,Brand Delta,New York,3,45.64,2,caused irritation,True,C-285
E-0004986,2023-10-29,Clothing,Brand Gamma,New York,1,146.36,3,seams came apart,True,C-794
E-0004987,2024-04-29,Books,Brand Beta,Dubai,5,209.1,1,well written,True,C-759
E-0004988,2023-08-04,Clothing,Brand Gamma,Lahore,5,230.73,1,,True,C-459
E-0004989,2023-07-10,Beauty,Brand Delta,London,4,349.31,2,skin felt great,True,C-747
E-0004990,2024-10-31,Home,Brand Gamma,Lahore,4,50.55,2,very useful,True,C-70
E-0004991,2023-10-06,Beauty,Brand Gamma,New York,2,246.28,3,caused irritation,True,C-1361
E-0004992,2024-08-28,Clothing,Brand Delta,Dubai,2,24.27,1,color faded after wash,True,C-918
E-0004993,2023-11-19,Clothing,Brand Beta,New York,4,196.26,2,seams came apart,True,C-244
E-0004994,2023-09-20,Books,Brand Gamma,London,4,372.8,3,informative,True,C-515
E-0004995,2024-02-20,Books,Brand Beta,Islamabad,4,271.08,2,boring content,True,C-1364
E-0004996,2024-06-07,Beauty,Brand Delta,Karachi,3,97.72,2,caused irritation,False,C-791
E-0004997,2023-12-23,Sports,Brand Delta,Dubai,2,58.97,2,broke after week,False,C-105
E-0004998,2023-11-01,Books,Brand Gamma,Islamabad,3,96.74,1,fast delivery,True,C-841
E-0004999,2024-04-14,Electronics,Brand Gamma,Lahore,3,328.83,2,highly recommend,False,C-624
E-0005000,2023-10-24,Sports,Brand Gamma,Islamabad,1,368.3,2,poor durability,True,C-887
E-0005001,2024-01-21,Books,Brand Delta,Lahore,2,163.19,1,print quality good,True,C-651
E-0005002,2024-02-01,Electronics,Brand Beta,Islamabad,2,44.66,2,average at best,True,C-1394
E-0005003,2023-12-07,Clothing,Brand Delta,New York,3,157.33,2,fits perfectly,True,C-1425
E-0005004,2023-10-29,Clothing,Brand Gamma,Karachi,2,222.92,2,nice fabric,True,C-512
E-0005005,2024-11-12,Home,Brand Beta,Islamabad,3,76.29,1,cheap materials,True,C-990
E-0005006,2024-01-07,Home,Brand Gamma,Islamabad,3,17.35,3,would buy again,False,C-653
E-0005007,2023-10-06,Home,Brand Beta,New York,4,254.63,1,looks premium,True,C-174
E-0005008,2023-11-16,Beauty,Brand Beta,Dubai,5,264.14,3,skin felt great,True,C-463
E-0005009,2024-12-27,Electronics,Brand Delta,Lahore,4,27.04,2,love it,True,C-442
E-0005010,2023-11-06,Home,Brand Beta,Dubai,3,166.98,3,cheap materials,True,C-671
E-0005011,2024-07-19,Clothing,Brand Beta,Lahore,5,302.67,3,great value,True,C-11
E-0005012,2023-07-24,Beauty,Brand Beta,Islamabad,4,77.92,1,caused irritation,False,C-1082
E-0005013,2024-09-14,Home,Brand Alpha,Islamabad,2,162.31,2,assembly was hard,True,C-552
E-0005014,2024-09-05,Home,Brand Gamma,Lahore,3,68.0,2,would buy again,True,C-1276
E-0005015,2024-05-11,Beauty,Brand Gamma,New York,3,225.79,1,nice scent,True,C-1271
E-0005016,2024-04-07,Clothing,Brand Delta,Islamabad,4,114.14,3,color faded after wash,False,C-298
E-0005017,2024-12-03,Electronics,Brand Alpha,London,3,292.23,1,disappointed with durability,True,C-326
E-0005018,2024-07-01,Beauty,Brand Alpha,London,4,219.45,3,too expensive,True,C-204
E-0005019,2023-07-31,Clothing,Brand Gamma,Lahore,3,118.54,1,comfortable and stylish,True,C-510
E-0005020,2023-12-19,Books,Brand Delta,Karachi,1,82.25,2,fast delivery,False,C-549
E-0005021,2023-08-28,Home,Brand Delta,London,2,48.76,2,assembly was hard,True,C-706
E-0005022,2024-02-13,Beauty,Brand Delta,Islamabad,4,384.51,2,caused irritation,True,C-1203
E-0005023,2024-06-24,Sports,Brand Gamma,London,1,189.04,1,poor durability,True,C-847
E-0005024,2024-07-03,Books,Brand Gamma,London,3,150.25,1,well written,True,C-819
E-0005025,2024-11-21,Beauty,Brand Beta,New York,4,90.43,2,recommend,True,C-1142
E-0005026,2024-02-08,Electronics,Brand Beta,Lahore,4,21.42,1,average at best,True,C-148
E-0005027,2024-02-01,Books,Brand Gamma,Karachi,3,45.18,3,fast delivery,True,C-339
E-0005028,2024-09-21,Electronics,Brand Delta,London,3,52.99,3,excellent quality,True,C-116
E-0005029,2024-01-07,Clothing,Brand Gamma,Islamabad,4,297.38,2,too small,False,C-1482
E-0005030,2023-06-09,Books,Brand Beta,Karachi,5,137.41,2,informative,True,C-446
E-0005031,2024-07-08,Beauty,Brand Delta,London,3,,2,too expensive,True,C-1263
E-0005032,2024-03-20,Sports,Brand Gamma,Dubai,5,234.53,2,broke after week,True,C-1208
E-0005033,2023-11-24,Sports,Brand Alpha,Karachi,4,50.59,3,,False,C-119
E-0005034,2024-09-24,Books,Brand Delta,Islamabad,4,45.37,2,print quality good,False,C-1030
E-0005035,2023-11-08,Home,Brand Alpha,Karachi,4,123.98,3,assembly was hard,True,C-1212
E-0005036,2024-07-01,Books,Brand Beta,Karachi,3,69.85,1,print quality good,True,C-1248
E-0005037,2024-11-18,Sports,Brand Beta,Islamabad,3,268.81,1,broke after week,True,C-5
E-0005038,2023-12-24,Home,Brand Delta,Lahore,4,11.77,3,cheap materials,True,C-585
E-0005039,2023-10-06,Beauty,Brand Gamma,New York,5,42.55,1,skin felt great,True,C-589
E-0005040,2023-11-09,Electronics,Brand Beta,New York,4,362.47,3,excellent quality,True,C-51
E-0005041,2024-02-16,Electronics,Brand Delta,Lahore,3,305.44,1,poor build,True,C-847
E-0005042,2024-01-05,Home,Brand Delta,Lahore,4,97.09,4,would buy again,True,C-1202
E-0005043,2023-09-26,Electronics,Brand Gamma,Dubai,2,356.45,1,average at best,True,C-1249
E-0005044,2024-04-09,Sports,Brand Beta,Islamabad,3,254.76,1,good grip,False,C-702
E-0005045,2023-10-16,Electronics,Brand Gamma,Karachi,3,245.1,2,love it,True,C-1390
E-0005046,2024-10-17,Beauty,Brand Alpha,London,3,383.76,2,recommend,False,C-996
E-0005047,2023-06-02,Books,Brand Delta,Lahore,3,386.07,1,well written,True,C-890
E-0005048,2023-08-27,Home,Brand Delta,Karachi,3,173.31,4,looks premium,True,C-447
E-0005049,2023-09-20,Electronics,Brand Alpha,London,5,100.86,1,average at best,False,C-693
E-0005050,2023-07-20,Home,Brand Alpha,London,4,134.57,3,assembly was hard,True,C-187
E-0005051,2024-05-17,Books,Brand Beta,Lahore,3,297.01,1,print quality good,True,C-1283
E-0005052,2024-01-14,Home,Brand Beta,Karachi,5,81.36,4,very useful,True,C-515
E-0005053,2023-07-16,Sports,Brand Beta,New York,4,226.73,1,great for training,True,C-942
E-0005054,2024-06-06,Clothing,Brand Delta,Islamabad,5,190.13,4,too small,True,C-1304
E-0005055,2024-02-17,Home,Brand Alpha,Islamabad,3,177.21,2,very useful,True,C-1132
E-0005056,2024-09-25,Electronics,Brand Gamma,Dubai,4,281.75,3,average at best,True,C-1084
E-0005057,2024-07-10,Books,Brand Beta,Lahore,3,264.01,3,boring content,False,C-145
E-0005058,2023-08-04,Beauty,Brand Alpha,New York,4,363.9,2,too expensive,True,C-1200
E-0005059,2024-11-19,Books,Brand Delta,Islamabad,3,280.95,1,,True,C-982
E-0005060,2023-11-19,Home,Brand Beta,Karachi,3,398.41,1,looks premium,True,C-1364
E-0005061,2024-06-02,Beauty,Brand Gamma,London,4,246.92,2,caused irritation,True,C-745
E-0005062,2024-08-23,Home,Brand Gamma,Lahore,4,45.35,3,looks premium,True,C-988
E-0005063,2024-06-04,Electronics,Brand Gamma,Lahore,3,54.13,1,highly recommend,True,C-1009
E-0005064,2023-08-18,Sports,Brand Gamma,London,5,352.95,2,broke after week,True,C-1360
E-0005065,2023-06-16,Home,Brand Delta,London,5,265.92,3,looks premium,False,C-1229
E-0005066,2024-11-22,Electronics,Brand Delta,Islamabad,4,112.7,3,battery dies fast,True,C-481
E-0005067,2023-09-06,Clothing,Brand Gamma,London,3,198.05,1,color faded after wash,True,C-626
E-0005068,2024-02-11,Clothing,Brand Delta,London,4,253.54,1,nice fabric,True,C-736
E-0005069,2024-05-10,Electronics,Brand Beta,Islamabad,4,333.39,1,love it,True,C-1013
E-0005070,2025-01-03,Sports,Brand Beta,New York,3,303.06,1,great for training,True,C-1334
E-0005071,2023-07-19,Beauty,Brand Beta,London,3,231.18,2,recommend,True,C-474
E-0005072,2024-03-14,Home,Brand Beta,Islamabad,3,135.96,1,very useful,True,C-1135
E-0005073,2025-01-09,Books,Brand Beta,Islamabad,3,336.64,1,boring content,True,C-624
E-0005074,2023-06-28,Clothing,Brand Gamma,Karachi,2,304.36,1,great value,True,C-608
E-0005075,2024-10-30,Clothing,Brand Delta,Karachi,2,153.25,2,color faded after wash,True,C-366
E-0005076,2024-09-23,Electronics,Brand Gamma,Islamabad,5,354.1,2,love it,True,C-1322
E-0005077,2024-04-20,Clothing,Brand Beta,Lahore,4,339.75,1,nice fabric,True,C-852
E-0005078,2024-03-22,Electronics,Brand Delta,New York,3,305.25,1,poor build,True,C-874
E-0005079,2024-10-13,Electronics,Brand Delta,Dubai,1,,3,,False,C-354
E-0005080,2024-08-04,Home,Brand Gamma,Dubai,2,164.28,1,looks premium,True,C-886
